config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",3.5532989326614812,0.3383303592716743,10,181295,210119
"0,0,0,0,0,0,0,0,1",3.789024134447435,0.34757084371155983,10,181295,210119
"0,0,0,0,0,0,0,1,0",4.089378767138807,0.20840429764515547,10,181295,210119
"0,0,0,0,0,0,1,0,0",4.65895715316469,0.40315270646599494,10,181295,210119
"0,0,0,0,0,1,0,0,0",4.2483243508168185,0.27691609073371204,10,181295,210119
"0,0,0,0,1,0,0,0,0",3.8950925616336165,0.29894325905119135,10,181295,210119
"0,0,0,1,0,0,0,0,0",4.436518959274022,0.28153480922588914,10,181295,210119
"0,0,1,0,0,0,0,0,0",4.112966118767855,0.2100661976241718,10,181295,210119
"0,1,0,0,0,0,0,0,0",3.708853298252234,0.3859857013050854,10,181295,210119
"1,0,0,0,0,0,0,0,0",3.8912742209457845,0.39206224385652433,10,181295,210119
"1,1,1,1,1,1,1,1,1",8.366193751699036,0.1657518599508804,10,181295,210119
