config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.9064304741116445,0.1258291845192119,10,188013,194919
"0,0,0,0,0,0,0,0,0,0,0,0,0,1",2.1275126407151177,0.09575361752819739,10,188013,194919
"0,0,0,0,0,0,0,0,0,0,0,0,1,0",1.9915021530226213,0.1334523352607915,10,188013,194919
"0,0,0,0,0,0,0,0,0,0,0,1,0,0",2.045012167516228,0.09420640172781565,10,188013,194919
"0,0,0,0,0,0,0,0,0,0,1,0,0,0",2.347954841606298,0.11261879530242144,10,188013,194919
"0,0,0,0,0,0,0,0,0,1,0,0,0,0",2.471587720190597,0.08973684817605128,10,188013,194919
"0,0,0,0,0,0,0,0,1,0,0,0,0,0",2.320334919995504,0.17145874921750137,10,188013,194919
"0,0,0,0,0,0,0,1,0,0,0,0,0,0",2.0442349750174813,0.16222413988692042,10,188013,194919
"0,0,0,0,0,0,1,0,0,0,0,0,0,0",1.9870320567639923,0.12178489100631265,10,188013,194919
"0,0,0,0,0,1,0,0,0,0,0,0,0,0",2.0073510406257227,0.13110284167458808,10,188013,194919
"0,0,0,0,1,0,0,0,0,0,0,0,0,0",2.0271904774405995,0.13640514292245312,10,188013,194919
"0,0,0,1,0,0,0,0,0,0,0,0,0,0",1.9753674573343787,0.10893535044414747,10,188013,194919
"0,0,1,0,0,0,0,0,0,0,0,0,0,0",2.002260323018497,0.11561241130763053,10,188013,194919
"0,1,0,0,0,0,0,0,0,0,0,0,0,0",1.9725440015459939,0.12197173686257723,10,188013,194919
"1,0,0,0,0,0,0,0,0,0,0,0,0,0",2.0422828139915707,0.09520301274000728,10,188013,194919
"1,1,1,1,1,1,1,1,1,1,1,1,1,1",4.443881282931312,0.12606916111441435,10,188013,194919
