config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0",3.8682711397411067,0.18146407485188085,10,180723,207048
"0,0,0,0,0,0,0,0,0,1",4.625330216121419,0.3348187547513876,10,180723,207048
"0,0,0,0,0,0,0,0,1,0",4.4402676298034205,0.19447328293619492,10,180723,207048
"0,0,0,0,0,0,0,1,0,0",5.116781460055132,0.24946888245275137,10,180723,207048
"0,0,0,0,0,0,1,0,0,0",4.105307906375193,0.19491052534280043,10,180723,207048
"0,0,0,0,0,1,0,0,0,0",4.378151809029101,0.1594057768743757,10,180723,207048
"0,0,0,0,1,0,0,0,0,0",4.101290640440693,0.18634060210313388,10,180723,207048
"0,0,0,1,0,0,0,0,0,0",4.417045441739935,0.17154831756543745,10,180723,207048
"0,0,1,0,0,0,0,0,0,0",4.277223699975361,0.3185194900408767,10,180723,207048
"0,1,0,0,0,0,0,0,0,0",4.352528409964243,0.2007946205818071,10,180723,207048
"1,0,0,0,0,0,0,0,0,0",4.173236847565301,0.21182246792027556,10,180723,207048
"1,1,1,1,1,1,1,1,1,1",8.973764710879154,0.2681234855622373,10,180723,207048
