config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0",4.4911145667077745,0.2003228560860893,10,190073,201891
"0,0,0,0,0,0,0,0,0,1",4.9766405434285,0.356138443797086,10,190073,201891
"0,0,0,0,0,0,0,0,1,0",5.234514683976579,0.20180700254523495,10,190073,201891
"0,0,0,0,0,0,0,1,0,0",4.8256614607330235,0.12009577684273623,10,190073,201891
"0,0,0,0,0,0,1,0,0,0",4.900675580783819,0.18491120034763536,10,190073,201891
"0,0,0,0,0,1,0,0,0,0",4.658362481532717,0.2268510944314371,10,190073,201891
"0,0,0,0,1,0,0,0,0,0",4.641618532104593,0.20088992972769354,10,190073,201891
"0,0,0,1,0,0,0,0,0,0",4.686550920974797,0.2599316845580357,10,190073,201891
"0,0,1,0,0,0,0,0,0,0",4.91795368713634,0.21444070481481076,10,190073,201891
"0,1,0,0,0,0,0,0,0,0",5.7448084970414985,0.24846542489947024,10,190073,201891
"1,0,0,0,0,0,0,0,0,0",5.845209797731644,0.1699648943390866,10,190073,201891
"1,1,1,1,1,1,1,1,1,1",9.901656448092194,0.14719588480839826,10,190073,201891
