config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0,0",2.7146968829019587,0.21001462711916818,10,180815,206160
"0,0,0,0,0,0,0,0,0,0,0,0,0,1",2.752490975236557,0.19107098813594867,10,180815,206160
"0,0,0,0,0,0,0,0,0,0,0,0,1,0",2.7586598634132526,0.20050330785463502,10,180815,206160
"0,0,0,0,0,0,0,0,0,0,0,1,0,0",2.9700669889917393,0.20594565907890067,10,180815,206160
"0,0,0,0,0,0,0,0,0,0,1,0,0,0",2.8409854259453295,0.2136467789861398,10,180815,206160
"0,0,0,0,0,0,0,0,0,1,0,0,0,0",2.8316025369382443,0.14976329957025772,10,180815,206160
"0,0,0,0,0,0,0,0,1,0,0,0,0,0",4.011858528200231,0.19754774587512952,10,180815,206160
"0,0,0,0,0,0,0,1,0,0,0,0,0,0",3.26967730404814,0.18285503626892632,10,180815,206160
"0,0,0,0,0,0,1,0,0,0,0,0,0,0",2.9761195981679136,0.22674688491407458,10,180815,206160
"0,0,0,0,0,1,0,0,0,0,0,0,0,0",2.950688739413175,0.18639126505892875,10,180815,206160
"0,0,0,0,1,0,0,0,0,0,0,0,0,0",3.1471568433004493,0.16760032635475092,10,180815,206160
"0,0,0,1,0,0,0,0,0,0,0,0,0,0",2.960873079508249,0.23545999465479986,10,180815,206160
"0,0,1,0,0,0,0,0,0,0,0,0,0,0",2.979335868880457,0.19034691603240533,10,180815,206160
"0,1,0,0,0,0,0,0,0,0,0,0,0,0",2.8221390470881134,0.16372449693571636,10,180815,206160
"1,0,0,0,0,0,0,0,0,0,0,0,0,0",2.8300329903501464,0.2519406292058737,10,180815,206160
"1,1,1,1,1,1,1,1,1,1,1,1,1,1",7.087208764087313,0.2615039165057731,10,180815,206160
