config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0",1.253331851427383,0.05663926906143043,10,196430,183658
"0,0,0,0,0,0,0,0,0,1",1.5102382510038326,0.09541716881032314,10,196430,183658
"0,0,0,0,0,0,0,0,1,0",1.7207373280545852,0.08643073289415505,10,196430,183658
"0,0,0,0,0,0,0,1,0,0",1.3366336489790043,0.05343293783078508,10,196430,183658
"0,0,0,0,0,0,1,0,0,0",1.6573681996037422,0.07084715662936147,10,196430,183658
"0,0,0,0,0,1,0,0,0,0",1.4656079880459756,0.07708412119394786,10,196430,183658
"0,0,0,0,1,0,0,0,0,0",1.387129163836518,0.04478757364659013,10,196430,183658
"0,0,0,1,0,0,0,0,0,0",1.4632464971959678,0.06711289868716769,10,196430,183658
"0,0,1,0,0,0,0,0,0,0",1.4017151824628855,0.10852252999455746,10,196430,183658
"0,1,0,0,0,0,0,0,0,0",1.7191712682452944,0.13368732564748112,10,196430,183658
"1,0,0,0,0,0,0,0,0,0",1.3199105132334197,0.050510553744592006,10,196430,183658
"1,1,1,1,1,1,1,1,1,1",3.1151257427554055,0.07196849392071816,10,196430,183658
